,month,year,latitude,longitude,co2
2482365,4,2012,47.3,-101.1,9.274763339
2482374,4,2012,28.3,-100.8,6.312358499
2482464,4,2012,29.4,-98.4,4.201553384
2482507,4,2012,25.8,-97.8,3.301976823
2482570,4,2012,30.5,-97,3.571379901
2482574,4,2012,36.4,-97,5.015644943
2482603,4,2012,29.9,-96.7,7.958002367
2482634,4,2012,42.2,-96.3,5.231915529
2482635,4,2012,42.3,-96.3,3.362543408
2482649,4,2012,39.2,-96.1,11.10491935
2482656,4,2012,31.8,-96,5.860420555
2482678,4,2012,41.1,-95.8,8.791191896
2482685,4,2012,40.6,-95.7,5.710433274
2482689,4,2012,29.4,-95.6,14.45724869
2482713,4,2012,36.1,-95.3,5.428545941
2482728,4,2012,35.7,-95.2,6.648697883
2482750,4,2012,33,-95,11.90563379
2482766,4,2012,33,-94.8,7.874513503
2482791,4,2012,38.3,-94.6,7.191127967
2482797,4,2012,32.2,-94.5,13.05113715
2482869,4,2012,45.3,-93.8,13.40729705
2482887,4,2012,47.2,-93.6,5.736166764
2482889,4,2012,32,-93.5,3.816174267
2482913,4,2012,30.2,-93.2,2.808423516
2482971,4,2012,39.5,-92.6,5.76357048
2482983,4,2012,41,-92.5,3.301648554
2483014,4,2012,34.4,-92.1,7.903261532
2483068,4,2012,35.6,-91.4,8.530568994
2483072,4,2012,30.7,-91.3,8.657513768
2483099,4,2012,41.3,-91,5.060538286
2483114,4,2012,38.5,-90.8,13.41774981
2483150,4,2012,38.4,-90.3,4.313347083
2483158,4,2012,38.1,-90.2,6.083440996
2483160,4,2012,38.9,-90.2,4.399419373
2483169,4,2012,35,-90.1,3.721588779
2483208,4,2012,38.2,-89.8,9.493153237
2483224,4,2012,40.5,-89.6,11.69981537
2483227,4,2012,44.8,-89.6,4.878240339
2483231,4,2012,36.5,-89.5,5.393295585
2483243,4,2012,39,-89.4,3.4206907
2483244,4,2012,39.5,-89.4,5.549689129
2483247,4,2012,43.4,-89.4,5.620577045
2483296,4,2012,37.2,-88.8,5.485823938
2483358,4,2012,38.9,-88.2,6.180405995
2483379,4,2012,41.4,-88.1,6.278308065
2483397,4,2012,41.6,-88,4.330716776
2483417,4,2012,42.5,-87.9,6.434595525
2483432,4,2012,42.8,-87.8,5.526044304
2483441,4,2012,38.3,-87.7,13.92801126
2483445,4,2012,43.7,-87.7,3.429492681
2483449,4,2012,36.3,-87.6,10.59133395
2483465,4,2012,39,-87.5,5.736614083
2483476,4,2012,39.9,-87.4,3.950027138
2483485,4,2012,37.9,-87.3,4.660780145
2483496,4,2012,33.6,-87.2,3.562533719
2483497,4,2012,38.5,-87.2,9.586998793
2483508,4,2012,33.6,-87,15.21971296
2483512,4,2012,37.9,-87,13.38463291
2483514,4,2012,41.2,-87,7.460053079
2483520,4,2012,37.2,-86.9,10.2062333
2483552,4,2012,33.2,-86.4,5.343344419
2483553,4,2012,36.3,-86.4,4.931610634
2483575,4,2012,42.9,-86.2,7.468095384
2483593,4,2012,38,-85.9,7.820343752
2483602,4,2012,34.8,-85.7,3.551894137
2483616,4,2012,38.7,-85.4,6.325904767
2483638,4,2012,33.4,-85,8.578734421
2483639,4,2012,38.7,-85,8.935949852
2483646,4,2012,34.1,-84.9,14.21095
2483662,4,2012,39.1,-84.8,6.281700968
2483754,4,2012,38.8,-84.2,5.228971713
2483755,4,2012,38.9,-84.2,3.956686527
2483821,4,2012,33,-83.8,16.27911428
2483822,4,2012,38.7,-83.8,5.7830144
2483859,4,2012,38.6,-83.6,10.88460757
2483882,4,2012,41.8,-83.4,14.32347391
2483898,4,2012,33.1,-83.2,4.294703209
2483961,4,2012,38.1,-82.6,4.415835789
2483978,4,2012,27.9,-82.4,5.540046732
2483984,4,2012,42.7,-82.4,14.44775186
2483989,4,2012,27.6,-82.3,5.902169112
2484007,4,2012,38.9,-82.1,19.05748258
2484019,4,2012,38.9,-81.9,8.233720357
2484027,4,2012,38.4,-81.8,9.740670706
2484028,4,2012,40.1,-81.8,4.897000905
2484031,4,2012,26.6,-81.7,4.797216738
2484046,4,2012,29.7,-81.6,4.573071517
2484054,4,2012,39.5,-81.6,6.044656882
2484063,4,2012,30.4,-81.5,8.483017082
2484085,4,2012,41.6,-81.4,4.203091004
2484089,4,2012,28.8,-81.3,5.722705951
2484109,4,2012,39.3,-81.2,4.248863072
2484115,4,2012,28.4,-81.1,5.008646382
2484118,4,2012,32.3,-81.1,5.979158595
2484135,4,2012,35.5,-80.9,8.153938521
2484147,4,2012,39.8,-80.8,8.288984536
2484170,4,2012,40.2,-80.6,8.025591676
2484172,4,2012,40.5,-80.6,6.954042627
2484176,4,2012,27,-80.5,10.0308797
2484185,4,2012,40.6,-80.4,12.62167004
2484192,4,2012,39.3,-80.3,7.370216299
2484216,4,2012,33.3,-80.1,9.761501373
2484229,4,2012,36.2,-80,9.494783386
2484250,4,2012,39.7,-79.9,3.106003245
2484251,4,2012,39.8,-79.9,8.237880596
2484318,4,2012,33.3,-79.3,4.361206931
2484322,4,2012,40.6,-79.3,7.431429993
2484329,4,2012,39.2,-79.2,7.098282542
2484335,4,2012,40.5,-79.1,8.451480826
2484347,4,2012,36.4,-79,10.68886709
2484349,4,2012,40.3,-79,8.470479785
2484383,4,2012,36.8,-78.7,3.891750483
2484539,4,2012,38.3,-76.9,4.539480778
2484582,4,2012,40,-76.6,6.289570003
2484584,4,2012,41,-76.6,7.10331797
2484593,4,2012,39.1,-76.5,7.296364529
2484775,4,2012,40.1,-74.7,4.901868662
2484807,4,2012,40.6,-74.2,5.699520822
2484833,4,2012,40.7,-73.9,5.16641017
2485110,4,2012,41.7,-71.1,5.408311699
2485112,4,2012,42.3,-71.1,6.970886912
2485411,4,2012,47.9,-65.9,5.365104495
2498462,5,2012,33.3,-112.8,7.810439092
2498471,5,2012,39.5,-112.5,10.74707272
2498518,5,2012,36.9,-111.3,13.36474226
2498524,5,2012,39.1,-111.1,8.614514605
2498526,5,2012,39.3,-111,5.686090066
2498528,5,2012,29,-110.9,1.245579706
2498541,5,2012,41.7,-110.5,4.509251412
2498549,5,2012,34.9,-110.3,6.082635351
2498560,5,2012,34.4,-109.2,4.791156131
2498561,5,2012,34.3,-109.1,7.250238261
2498568,5,2012,41.7,-108.8,14.07492271
2498576,5,2012,36.6,-108.4,13.11740042
2498577,5,2012,36.8,-108.4,10.85334006
2498598,5,2012,40.4,-107.5,8.421907703
2498613,5,2012,45.8,-106.6,14.03578027
2498626,5,2012,42.8,-105.7,5.379678594
2498633,5,2012,49,-105.4,6.719249868
2498634,5,2012,44.2,-105.3,5.751941964
2498650,5,2012,42.1,-104.9,11.07319097
2498700,5,2012,49,-103,6.784802965
2498705,5,2012,49,-102.8,3.405276479
2498714,5,2012,34.1,-102.5,5.82043652
2498733,5,2012,47.3,-101.8,8.328270778
2498739,5,2012,35.2,-101.7,6.368318704
2498756,5,2012,47.2,-101.3,6.032073616
2498759,5,2012,47,-101.2,5.860355137
2498760,5,2012,41,-101.1,9.317189651
2498763,5,2012,47.3,-101.1,10.76756451
2498772,5,2012,28.3,-100.8,5.961671915
2498862,5,2012,29.4,-98.4,4.877805986
2498905,5,2012,25.8,-97.8,3.118533765
2498968,5,2012,30.5,-97,4.146204043
2498972,5,2012,36.4,-97,5.822928302
2499001,5,2012,29.9,-96.7,9.238866463
2499032,5,2012,42.2,-96.3,6.074007819
2499033,5,2012,42.3,-96.3,3.90375471
2499047,5,2012,39.2,-96.1,12.89228896
2499054,5,2012,31.8,-96,6.803672855
2499076,5,2012,41.1,-95.8,10.20616022
2499083,5,2012,40.6,-95.7,6.629544514
2499087,5,2012,29.4,-95.6,16.78418589
2499111,5,2012,36.1,-95.3,6.302287053
2499126,5,2012,35.7,-95.2,7.718825414
2499148,5,2012,33,-95,13.82188065
2499164,5,2012,33,-94.8,9.141939772
2499189,5,2012,38.3,-94.6,8.348561598
2499195,5,2012,32.2,-94.5,15.1517559
2499267,5,2012,45.3,-93.8,15.56524094
2499285,5,2012,47.2,-93.6,6.659419974
2499287,5,2012,32,-93.5,4.430398691
2499311,5,2012,30.2,-93.2,3.260447505
2499369,5,2012,39.5,-92.6,6.691234405
2499381,5,2012,41,-92.5,3.833058923
2499412,5,2012,34.4,-92.1,9.175315397
2499466,5,2012,35.6,-91.4,9.903590151
2499470,5,2012,30.7,-91.3,10.05096601
2499497,5,2012,41.3,-91,5.875047107
2499512,5,2012,38.5,-90.8,15.57737689
2499548,5,2012,38.4,-90.3,5.007593209
2499556,5,2012,38.1,-90.2,7.062588404
2499558,5,2012,38.9,-90.2,5.107519115
2499567,5,2012,35,-90.1,4.320589636
2499606,5,2012,38.2,-89.8,11.02110399
2499622,5,2012,40.5,-89.6,13.58293473
2499625,5,2012,44.8,-89.6,5.663407654
2499629,5,2012,36.5,-89.5,6.26136241
2499641,5,2012,39,-89.4,3.971261216
2499642,5,2012,39.5,-89.4,6.442928381
2499645,5,2012,43.4,-89.4,6.525225574
2499694,5,2012,37.2,-88.8,6.368783703
2499756,5,2012,38.9,-88.2,7.175161227
2499777,5,2012,41.4,-88.1,7.288820227
2499795,5,2012,41.6,-88,5.027758496
2499815,5,2012,42.5,-87.9,7.470263023
2499830,5,2012,42.8,-87.8,6.415477517
2499839,5,2012,38.3,-87.7,16.1697658
2499843,5,2012,43.7,-87.7,3.981479706
2499847,5,2012,36.3,-87.6,12.29604096
2499863,5,2012,39,-87.5,6.659939194
2499874,5,2012,39.9,-87.4,4.585795639
2499883,5,2012,37.9,-87.3,5.410946695
2499894,5,2012,33.6,-87.2,4.135934279
2499895,5,2012,38.5,-87.2,11.13005524
2499906,5,2012,33.6,-87,17.66937105
2499910,5,2012,37.9,-87,15.53892989
2499912,5,2012,41.2,-87,8.660770531
2499918,5,2012,37.2,-86.9,11.84895693
2499950,5,2012,33.2,-86.4,6.203371886
2499951,5,2012,36.3,-86.4,5.725368057
2499973,5,2012,42.9,-86.2,8.670107054
2499991,5,2012,38,-85.9,9.079051728
2500000,5,2012,34.8,-85.7,4.123582039
2500014,5,2012,38.7,-85.4,7.344077923
2500036,5,2012,33.4,-85,9.959507923
2500037,5,2012,38.7,-85,10.37421764
2500044,5,2012,34.1,-84.9,16.49824381
2500060,5,2012,39.1,-84.8,7.292759459
2500152,5,2012,38.8,-84.2,6.070590163
2500153,5,2012,38.9,-84.2,4.593527061
2500219,5,2012,33,-83.8,18.89928621
2500220,5,2012,38.7,-83.8,6.713807787
2500257,5,2012,38.6,-83.6,12.63651701
2500280,5,2012,41.8,-83.4,16.6288797
2500296,5,2012,33.1,-83.2,4.985948646
2500359,5,2012,38.1,-82.6,5.126577598
2500376,5,2012,27.9,-82.4,6.431733629
2500382,5,2012,42.7,-82.4,14.62304535
2500387,5,2012,27.6,-82.3,6.852140621
2500405,5,2012,38.9,-82.1,22.12483992
2500417,5,2012,38.9,-81.9,9.558962112
2500425,5,2012,38.4,-81.8,11.30846051
2500426,5,2012,40.1,-81.8,5.685187767
2500429,5,2012,26.6,-81.7,5.569342859
2500444,5,2012,29.7,-81.6,5.309120716
2500452,5,2012,39.5,-81.6,7.017562457
2500461,5,2012,30.4,-81.5,8.483017082
2500483,5,2012,41.6,-81.4,4.879590841
2500487,5,2012,28.8,-81.3,6.643792112
2500507,5,2012,39.3,-81.2,4.932730404
2500513,5,2012,28.4,-81.1,5.814802898
2500516,5,2012,32.3,-81.1,6.941522421
2500533,5,2012,35.5,-80.9,9.466339463
2500545,5,2012,39.8,-80.8,9.62312139
2500568,5,2012,40.2,-80.6,9.317334632
2500570,5,2012,40.5,-80.6,8.073316858
2500574,5,2012,27,-80.5,11.64537923
2500583,5,2012,40.6,-80.4,14.65316598
2500590,5,2012,39.3,-80.3,8.556474575
2500614,5,2012,33.3,-80.1,11.332644
2500627,5,2012,36.2,-80,11.02299699
2500648,5,2012,39.7,-79.9,3.605923623
2500649,5,2012,39.8,-79.9,9.563791857
2500716,5,2012,33.3,-79.3,4.361206931
2500720,5,2012,40.6,-79.3,8.627541065
2500727,5,2012,39.2,-79.2,8.24077196
2500733,5,2012,40.5,-79.1,9.811771379
2500745,5,2012,36.4,-79,12.40927209
2500747,5,2012,40.3,-79,9.833828488
2500781,5,2012,36.8,-78.7,4.518139438
2500937,5,2012,38.3,-76.9,5.270123846
2500980,5,2012,40,-76.6,7.301895013
2500982,5,2012,41,-76.6,8.246618338
2500991,5,2012,39.1,-76.5,7.296364529
2501173,5,2012,40.1,-74.7,5.690839069
2501205,5,2012,40.6,-74.2,6.616875791
2501231,5,2012,40.7,-73.9,5.997958942
2501508,5,2012,41.7,-71.1,6.278796049
2501510,5,2012,42.3,-71.1,6.970886912
2501809,5,2012,47.9,-65.9,5.365104495
2514860,6,2012,33.3,-112.8,8.975369288
2514869,6,2012,39.5,-112.5,12.35000209
2514916,6,2012,36.9,-111.3,15.35809884
2514922,6,2012,39.1,-111.1,9.899372744
2514924,6,2012,39.3,-111,6.534172535
2514926,6,2012,29,-110.9,1.17231029
2514939,6,2012,41.7,-110.5,5.181807595
2514947,6,2012,34.9,-110.3,6.989862886
2514958,6,2012,34.4,-109.2,5.505758789
2514959,6,2012,34.3,-109.1,8.331614175
2514966,6,2012,41.7,-108.8,16.17420245
2514974,6,2012,36.6,-108.4,15.07386588
2514975,6,2012,36.8,-108.4,12.47212065
2514996,6,2012,40.4,-107.5,9.678038441
2515011,6,2012,45.8,-106.6,16.12922306
2515024,6,2012,42.8,-105.7,6.182059718
2515031,6,2012,49,-105.4,7.72069602
2515032,6,2012,44.2,-105.3,6.609846583
2515048,6,2012,42.1,-104.9,12.72476195
2515098,6,2012,49,-103,7.796019403
2515103,6,2012,49,-102.8,3.91280363
2515112,6,2012,34.1,-102.5,6.688556976
2515131,6,2012,47.3,-101.8,9.570435628
2515137,6,2012,35.2,-101.7,7.31815584
2515154,6,2012,47.2,-101.3,6.931759795
2515157,6,2012,47,-101.2,6.734429233
2515158,6,2012,41,-101.1,10.70685177
2515161,6,2012,47.3,-101.1,12.37355026
2515170,6,2012,28.3,-100.8,5.610985332
2515260,6,2012,29.4,-98.4,5.605332262
2515303,6,2012,25.8,-97.8,2.935090706
2515366,6,2012,30.5,-97,4.764611691
2515370,6,2012,36.4,-97,6.691420051
2515399,6,2012,29.9,-96.7,10.61684702
2515430,6,2012,42.2,-96.3,6.979948208
2515431,6,2012,42.3,-96.3,4.486001159
2515445,6,2012,39.2,-96.1,14.81517901
2515452,6,2012,31.8,-96,7.818443089
2515474,6,2012,41.1,-95.8,11.72841311
2515481,6,2012,40.6,-95.7,7.618343159
2515485,6,2012,29.4,-95.6,19.28755404
2515509,6,2012,36.1,-95.3,7.242274929
2515524,6,2012,35.7,-95.2,8.870090882
2515546,6,2012,33,-95,15.88341943
2515562,6,2012,33,-94.8,10.50546292
2515587,6,2012,38.3,-94.6,9.593752773
2515593,6,2012,32.2,-94.5,17.411646
2515665,6,2012,45.3,-93.8,17.88680325
2515683,6,2012,47.2,-93.6,7.652674714
2515685,6,2012,32,-93.5,5.091194049
2515709,6,2012,30.2,-93.2,3.746744409
2515767,6,2012,39.5,-92.6,7.689234611
2515779,6,2012,41,-92.5,4.40476097
2515810,6,2012,34.4,-92.1,10.54381681
2515864,6,2012,35.6,-91.4,11.38071396
2515868,6,2012,30.7,-91.3,11.55007149
2515895,6,2012,41.3,-91,6.751312416
2515910,6,2012,38.5,-90.8,17.90074851
2515946,6,2012,38.4,-90.3,5.754477359
2515954,6,2012,38.1,-90.2,8.115976554
2515956,6,2012,38.9,-90.2,5.869307402
2515965,6,2012,35,-90.1,4.965007181
2516004,6,2012,38.2,-89.8,12.66490613
2516020,6,2012,40.5,-89.6,15.60883535
2516023,6,2012,44.8,-89.6,6.508107239
2516027,6,2012,36.5,-89.5,7.195246952
2516039,6,2012,39,-89.4,4.563576163
2516040,6,2012,39.5,-89.4,7.403893083
2516043,6,2012,43.4,-89.4,7.498465311
2516092,6,2012,37.2,-88.8,7.318690383
2516154,6,2012,38.9,-88.2,8.245338853
2516175,6,2012,41.4,-88.1,8.37595058
2516193,6,2012,41.6,-88,5.777650702
2516213,6,2012,42.5,-87.9,8.584455267
2516228,6,2012,42.8,-87.8,7.372348577
2516237,6,2012,38.3,-87.7,18.58149198
2516241,6,2012,43.7,-87.7,4.575318719
2516245,6,2012,36.3,-87.6,14.13000007
2516261,6,2012,39,-87.5,7.653271728
2516272,6,2012,39.9,-87.4,5.269769055
2516281,6,2012,37.9,-87.3,6.217991366
2516292,6,2012,33.6,-87.2,4.7528102
2516293,6,2012,38.5,-87.2,12.79010701
2516304,6,2012,33.6,-87,20.3047636
2516308,6,2012,37.9,-87,17.85656593
2516310,6,2012,41.2,-87,9.952527631
2516316,6,2012,37.2,-86.9,13.61623315
2516348,6,2012,33.2,-86.4,7.128607089
2516349,6,2012,36.3,-86.4,6.579308691
2516371,6,2012,42.9,-86.2,9.963257384
2516389,6,2012,38,-85.9,10.43319533
2516398,6,2012,34.8,-85.7,4.738615939
2516412,6,2012,38.7,-85.4,8.439449783
2516434,6,2012,33.4,-85,11.44497225
2516435,6,2012,38.7,-85,11.9215357
2516442,6,2012,34.1,-84.9,18.95896405
2516458,6,2012,39.1,-84.8,8.380476807
2516550,6,2012,38.8,-84.2,6.976020763
2516551,6,2012,38.9,-84.2,5.278652956
2516617,6,2012,33,-83.8,21.71812064
2516618,6,2012,38.7,-83.8,7.715174965
2516655,6,2012,38.6,-83.6,14.52125827
2516678,6,2012,41.8,-83.4,19.10908276
2516694,6,2012,33.1,-83.2,5.729604323
2516757,6,2012,38.1,-82.6,5.891208923
2516774,6,2012,27.9,-82.4,7.391029285
2516780,6,2012,42.7,-82.4,16.80248411
2516785,6,2012,27.6,-82.3,7.874139854
2516803,6,2012,38.9,-82.1,25.42476874
2516815,6,2012,38.9,-81.9,10.98468436
2516823,6,2012,38.4,-81.8,12.99512155
2516824,6,2012,40.1,-81.8,6.533135864
2516827,6,2012,26.6,-81.7,6.400012317
2516842,6,2012,29.7,-81.6,6.10097836
2516850,6,2012,39.5,-81.6,8.064234346
2516859,6,2012,30.4,-81.5,8.483017082
2516881,6,2012,41.6,-81.4,5.607383799
2516885,6,2012,28.8,-81.3,7.634716552
2516905,6,2012,39.3,-81.2,5.668448975
2516911,6,2012,28.4,-81.1,6.682082938
2516914,6,2012,32.3,-81.1,7.976852808
2516931,6,2012,35.5,-80.9,10.87824728
2516943,6,2012,39.8,-80.8,11.05841354
2516966,6,2012,40.2,-80.6,10.70701914
2516968,6,2012,40.5,-80.6,9.277454912
2516972,6,2012,27,-80.5,13.382292
2516981,6,2012,40.6,-80.4,16.8386904
2516988,6,2012,39.3,-80.3,9.832676304
2517012,6,2012,33.3,-80.1,13.02291188
2517025,6,2012,36.2,-80,12.66708084
2517046,6,2012,39.7,-79.9,4.143748505
2517047,6,2012,39.8,-79.9,10.99023488
2517114,6,2012,33.3,-79.3,4.361206931
2517118,6,2012,40.6,-79.3,9.914342299
2517125,6,2012,39.2,-79.2,9.469886187
2517131,6,2012,40.5,-79.1,11.27520099
2517143,6,2012,36.4,-79,14.26011969
2517145,6,2012,40.3,-79,11.30054786
2517179,6,2012,36.8,-78.7,5.192021665
2517335,6,2012,38.3,-76.9,6.056164581
2517378,6,2012,40,-76.6,8.390975534
2517380,6,2012,41,-76.6,9.476604217
2517389,6,2012,39.1,-76.5,7.296364529
2517571,6,2012,40.1,-74.7,6.53962994
2517603,6,2012,40.6,-74.2,7.603785562
2517629,6,2012,40.7,-73.9,6.892556652
2517906,6,2012,41.7,-71.1,7.215280224
2517908,6,2012,42.3,-71.1,6.970886912
2518207,6,2012,47.9,-65.9,5.365104495
2531258,7,2012,33.3,-112.8,8.928977812
2531267,7,2012,39.5,-112.5,12.28616813
2531314,7,2012,36.9,-111.3,15.27871659
2531320,7,2012,39.1,-111.1,9.848205154
2531322,7,2012,39.3,-111,6.500399097
2531324,7,2012,29,-110.9,1.282214451
2531337,7,2012,41.7,-110.5,5.155024468
2531345,7,2012,34.9,-110.3,6.953733806
2531356,7,2012,34.4,-109.2,5.477300721
2531357,7,2012,34.3,-109.1,8.288550183
2531364,7,2012,41.7,-108.8,16.09060279
2531372,7,2012,36.6,-108.4,14.99595348
2531373,7,2012,36.8,-108.4,12.40765491
2531394,7,2012,40.4,-107.5,9.628014785
2531409,7,2012,45.8,-106.6,16.04585443
2531422,7,2012,42.8,-105.7,6.150106201
2531429,7,2012,49,-105.4,7.818282196
2531430,7,2012,44.2,-105.3,6.575681815
2531446,7,2012,42.1,-104.9,12.65899139
2531496,7,2012,49,-103,7.894557384
2531501,7,2012,49,-102.8,3.962259445
2531510,7,2012,34.1,-102.5,6.653985554
2531529,7,2012,47.3,-101.8,9.52096832
2531535,7,2012,35.2,-101.7,7.280330014
2531552,7,2012,47.2,-101.3,6.895931285
2531555,7,2012,47,-101.2,6.699620302
2531556,7,2012,41,-101.1,10.65151038
2531559,7,2012,47.3,-101.1,12.30959489
2531568,7,2012,28.3,-100.8,6.137015502
2531658,7,2012,29.4,-98.4,5.57635969
2531701,7,2012,25.8,-97.8,3.210255294
2531764,7,2012,30.5,-97,4.73998471
2531768,7,2012,36.4,-97,6.656833895
2531797,7,2012,29.9,-96.7,10.56197123
2531828,7,2012,42.2,-96.3,6.943870991
2531829,7,2012,42.3,-96.3,4.46281426
2531843,7,2012,39.2,-96.1,14.73860325
2531850,7,2012,31.8,-96,7.778031773
2531872,7,2012,41.1,-95.8,11.66779113
2531879,7,2012,40.6,-95.7,7.578966157
2531883,7,2012,29.4,-95.6,19.18786152
2531907,7,2012,36.1,-95.3,7.204841611
2531922,7,2012,35.7,-95.2,8.824243967
2531944,7,2012,33,-95,15.80132262
2531960,7,2012,33,-94.8,10.45116351
2531985,7,2012,38.3,-94.6,9.544164648
2531991,7,2012,32.2,-94.5,17.3216495
2532063,7,2012,45.3,-93.8,17.79435034
2532081,7,2012,47.2,-93.6,7.613120317
2532083,7,2012,32,-93.5,5.064879457
2532107,7,2012,30.2,-93.2,3.727378578
2532165,7,2012,39.5,-92.6,7.649490442
2532177,7,2012,41,-92.5,4.381993691
2532208,7,2012,34.4,-92.1,10.4893182
2532262,7,2012,35.6,-91.4,11.3218895
2532266,7,2012,30.7,-91.3,11.49037243
2532293,7,2012,41.3,-91,6.71641685
2532308,7,2012,38.5,-90.8,17.8082237
2532344,7,2012,38.4,-90.3,5.724733914
2532352,7,2012,38.1,-90.2,8.074027028
2532354,7,2012,38.9,-90.2,5.838970479
2532363,7,2012,35,-90.1,4.939344119
2532402,7,2012,38.2,-89.8,12.59944438
2532418,7,2012,40.5,-89.6,15.52815652
2532421,7,2012,44.8,-89.6,6.474468173
2532425,7,2012,36.5,-89.5,7.158056447
2532437,7,2012,39,-89.4,4.539988211
2532438,7,2012,39.5,-89.4,7.365624653
2532441,7,2012,43.4,-89.4,7.459707718
2532490,7,2012,37.2,-88.8,7.28086161
2532552,7,2012,38.9,-88.2,8.202721001
2532573,7,2012,41.4,-88.1,8.332657329
2532591,7,2012,41.6,-88,5.747787029
2532611,7,2012,42.5,-87.9,8.54008468
2532626,7,2012,42.8,-87.8,7.334242808
2532635,7,2012,38.3,-87.7,18.48544873
2532639,7,2012,43.7,-87.7,4.551670063
2532643,7,2012,36.3,-87.6,14.05696514
2532659,7,2012,39,-87.5,7.613713795
2532670,7,2012,39.9,-87.4,5.242530948
2532679,7,2012,37.9,-87.3,6.185852202
2532690,7,2012,33.6,-87.2,4.728244217
2532691,7,2012,38.5,-87.2,12.72399815
2532702,7,2012,33.6,-87,20.19981405
2532706,7,2012,37.9,-87,17.76427096
2532708,7,2012,41.2,-87,9.901085403
2532714,7,2012,37.2,-86.9,13.54585384
2532746,7,2012,33.2,-86.4,7.091761356
2532747,7,2012,36.3,-86.4,6.545301869
2532769,7,2012,42.9,-86.2,9.911759757
2532787,7,2012,38,-85.9,10.37926839
2532796,7,2012,34.8,-85.7,4.714123035
2532810,7,2012,38.7,-85.4,8.395828263
2532832,7,2012,33.4,-85,11.38581539
2532833,7,2012,38.7,-85,11.85991653
2532840,7,2012,34.1,-84.9,18.86097004
2532856,7,2012,39.1,-84.8,8.337160572
2532948,7,2012,38.8,-84.2,6.939963583
2532949,7,2012,38.9,-84.2,5.251369468
2533015,7,2012,33,-83.8,21.60586548
2533016,7,2012,38.7,-83.8,7.675297013
2533053,7,2012,38.6,-83.6,14.44620187
2533076,7,2012,41.8,-83.4,19.01031316
2533092,7,2012,33.1,-83.2,5.699989357
2533155,7,2012,38.1,-82.6,5.860758843
2533172,7,2012,27.9,-82.4,7.352826862
2533178,7,2012,42.7,-82.4,17.01485967
2533183,7,2012,27.6,-82.3,7.833440344
2533201,7,2012,38.9,-82.1,25.29335491
2533213,7,2012,38.9,-81.9,10.92790731
2533221,7,2012,38.4,-81.8,12.92795304
2533222,7,2012,40.1,-81.8,6.49936773
2533225,7,2012,26.6,-81.7,6.366932546
2533240,7,2012,29.7,-81.6,6.069443873
2533248,7,2012,39.5,-81.6,8.022552385
2533257,7,2012,30.4,-81.5,8.483017082
2533279,7,2012,41.6,-81.4,5.578400618
2533283,7,2012,28.8,-81.3,7.595254683
2533303,7,2012,39.3,-81.2,5.639149902
2533309,7,2012,28.4,-81.1,6.647545109
2533312,7,2012,32.3,-81.1,7.935622292
2533329,7,2012,35.5,-80.9,10.82202069
2533341,7,2012,39.8,-80.8,11.00125459
2533364,7,2012,40.2,-80.6,10.65167658
2533366,7,2012,40.5,-80.6,9.229501651
2533370,7,2012,27,-80.5,13.31312323
2533379,7,2012,40.6,-80.4,16.75165599
2533386,7,2012,39.3,-80.3,9.781853485
2533410,7,2012,33.3,-80.1,12.95560075
2533423,7,2012,36.2,-80,12.6016073
2533444,7,2012,39.7,-79.9,4.122330549
2533445,7,2012,39.8,-79.9,10.93342954
2533512,7,2012,33.3,-79.3,4.361206931
2533516,7,2012,40.6,-79.3,9.863096915
2533523,7,2012,39.2,-79.2,9.420938688
2533529,7,2012,40.5,-79.1,11.21692227
2533541,7,2012,36.4,-79,14.1864129
2533543,7,2012,40.3,-79,11.24213831
2533577,7,2012,36.8,-78.7,5.165185496
2533733,7,2012,38.3,-76.9,6.024861708
2533776,7,2012,40,-76.6,8.347604489
2533778,7,2012,41,-76.6,9.427621946
2533787,7,2012,39.1,-76.5,7.296364529
2533969,7,2012,40.1,-74.7,6.505828213
2534001,7,2012,40.6,-74.2,7.564483407
2534027,7,2012,40.7,-73.9,6.856930879
2534304,7,2012,41.7,-71.1,7.177986583
2534306,7,2012,42.3,-71.1,6.970886912
2534605,7,2012,47.9,-65.9,5.365104495
2547656,8,2012,33.3,-112.8,7.355023379
2547665,8,2012,39.5,-112.5,10.12042593
2547712,8,2012,36.9,-111.3,12.58546258
2547718,8,2012,39.1,-111.1,8.112214127
2547720,8,2012,39.3,-111,5.354542118
2547722,8,2012,29,-110.9,1.392118538
2547735,8,2012,41.7,-110.5,4.246323257
2547743,8,2012,34.9,-110.3,5.727965334
2547754,8,2012,34.4,-109.2,4.511790343
2547755,8,2012,34.3,-109.1,6.827486824
2547762,8,2012,41.7,-108.8,13.25423394
2547770,8,2012,36.6,-108.4,12.35254337
2547771,8,2012,36.8,-108.4,10.22049681
2547792,8,2012,40.4,-107.5,7.930837928
2547807,8,2012,45.8,-106.6,13.21737347
2547820,8,2012,42.8,-105.7,5.065996869
2547827,8,2012,49,-105.4,7.112941508
2547828,8,2012,44.2,-105.3,5.416554384
2547844,8,2012,42.1,-104.9,10.4275293
2547894,8,2012,49,-103,7.182334826
2547899,8,2012,49,-102.8,3.604796781
2547908,8,2012,34.1,-102.5,5.481055487
2547927,8,2012,47.3,-101.8,7.842661355
2547933,8,2012,35.2,-101.7,5.996990636
2547950,8,2012,47.2,-101.3,5.680352129
